我的收藏,#genre#
汕头经济,rtsp://183.59.16.213:554/PLTV/88888895/224/3221227428/10000100000000060000000003869069_0.smil?zoneoffset=480&icpid=szmg&accounttype=1&limitflux=-1&limitdur=-1&accountinfo=%7E%7EV2.0%7EiCDs7Xk0hYqPIyfEDgqdGQ%7EoG0bbRshWZDLd-ZgXsv3aR-d2N3eL0xF7pJaBEUPBAYvWjd9zTsLjXp_QntI7R43JrRuebEDLOE0Mw_whDdI2qRjPy2SIKJfcq0X5d3FQg4~ExtInfoWNHSPSTb+3AG0FnUkYLPMw==%3A20210316122152%2C17038776%2C10.96.111.79%2C20210316122152%2C31000100000000050000000000217263%2C1703877620210316122151%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&tenantId=8601&from=260&hms_devid=69584&online=1615873486&it=H4sIAAAAAAAAAy
汕头经济,http://124.223.92.77/代理文件/谷豆豆再盜死全家哦哦哦/gudouhui.php?id=shantouertaogaoqing_4500
汕头经济,http://47.95.69.248/gslb/live?stream_id=shantou_jj&test=01
汕头文旅,rtsp://183.59.160.61/PLTV/88888895/224/3221227415/10000100000000060000000003869079_0.smil?zoneoffset=480&icpid=szmg&accounttype=1&limitflux=-1&limitdur=-1&accountinfo=%7E%7EV2.0%7EmL-xXjU0Ds5jefeVzPQEbA%7EoG0bbRshWZDLd-ZgXsv3aR-d2N3eL0xF7pJaBEUPBAYvWjd9zTsLjXp_QntI7R43JrRuebEDLOE0Mw_whDdI2qRjPy2SIKJfcq0X5d3FQg4~ExtInfoWNHSPSTb+3AG0FnUkYLPMw==%3A20210316122152%2C17038776%2C10.96.111.79%2C20210316122152%2C31000100000000050000000000217264%2C1703877620210316122151%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAC2OTQ-CMAyG_82OCx8KetgJY2Ji5gH0aupWJ6GwuYGJ_96BpJe2T5_0HT0oPB3
汕头文旅,http://124.223.92.77/代理文件/谷豆豆再盜死全家哦哦哦/gudouhui.php?id=shantousantaogaoqing_4500
汕头文旅,http://47.95.69.248/gslb/live?stream_id=shantou_gg&test=01
揭阳综合,rtsp://125.88.53.18/PLTV/88888905/224/3221227797/10000100000000060000000004941375_0.smil?zoneoffset=480&icpid=1111116&accounttype=1&limitflux=-1&limitdur=-1&accountinfo=%7E%7EV2.0%7EhDZvZ7dlDER7tcN5cH6d4g%7EcTgwUiuxQssvRF06N32M0KfvZmS0JG0rj5JCqzbhbPQnRgsDroA9zfjO8sqbKQOyoMOYl9C6X5s1q_soi6nnITR-eljooL-JfajvDiqIcSg~ExtInfoWNHSPSTb+3AG0FnUkYLPMw==%3A20201118191457%2C23789887%2C113.117.62.188%2C20201118191457%2C02000004000000052014122200000033%2C2378988720201118191456%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&tenantId=8601
揭阳综合,http://dslive.grtn.cn/jyzh/sd/live.m3u8
揭阳综合,http://124.223.92.77/daili.php/iTouchTV/1254
揭阳公共,rtsp://125.88.53.80:554/PLTV/88888905/224/3221227753/10000100000000060000000004941374_0.smil?zoneoffset=480&icpid=1111116&accounttype=1&limitflux=-1&limitdur=-1&accountinfo=%7E%7EV2.0%7EIbAeP9v6ojKrS64ULp5BcA%7EcTgwUiuxQssvRF06N32M0KfvZmS0JG0rj5JCqzbhbPQnRgsDroA9zfjO8sqbKQOyoMOYl9C6X5s1q_soi6nnITR-eljooL-JfajvDiqIcSg~ExtInfoWNHSPSTb+3AG0FnUkYLPMw==%3A20201118191457%2C23789887%2C113.117.62.188%2C20201118191457%2C02000004000000052014122200000034%2C2378988720201118191456%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&tenantId=8601&from=187&hms_devid=71604&online=1605706724
南国都市,http://124.223.92.77/代理文件/AAAAA地方列表/广州1.php?id=shenghuo
南国都市,http://124.223.92.77/代理文件/AAAAA地方列表/广州.php?id=5
广州综合,http://124.223.92.77/代理文件/AAAAA地方列表/广州1.php?id=zhonghe
广州综合,http://124.223.92.77/代理文件/AAAAA地方列表/广州.php?id=1
广州综合,rtsp://183.59.56.116:554/PLTV/88888905/224/3221230104/453207146.smil?0&accountinfo=%7E%7EV2.0%7EzPzHhhIQTsmwS_6SJEwFCg%7EzJeEdQQK6GK7r2Q5jZjxjKYhZiHklGs8wg1XyXUSKdk5d8f2s2AYjzO2-qcyDeaExan3Pra4cuU_Whoju6BKGf666OGX7-GKwJrfpZjwyfM~ExtInfoWNHSPSTb+3AG0FnUkYLPMw=-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2
广州新闻,http://124.223.92.77/代理文件/AAAAA地方列表/广州1.php?id=xinwen
广州新闻,http://124.223.92.77/代理文件/AAAAA地方列表/广州.php?id=2
广州新闻,rtsp://183.59.131.100:554/PLTV/88888905/224/3221230113/453206913.smil?0&accountinfo=%7E%7EV2.0%7E0SFQT4d134tJBYGpDmeXDQ%7EzJeEdQQK6GK7r2Q5jZjxjKYhZiHklGs8wg1XyXUSKdk5d8f2s2AYjzO2-qcyDeaExan3Pra4cuU_Whoju6BKGf666OGX7-GKwJrfpZjwyfM~ExtInfoWNHSPSTb+3AG0FnUkYLPMw=-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2
广州影视,http://124.223.92.77/代理文件/AAAAA地方列表/广州1.php?id=yingshi
广州影视,http://124.223.92.77/代理文件/AAAAA地方列表/广州.php?id=6
广州影视,rtsp://183.59.131.37:554/PLTV/88888905/224/3221230115/453198755.smil?0&accountinfo=%7E%7EV2.0%7ENaCaue7LGOmXprWOEgXTzw%7EzJeEdQQK6GK7r2Q5jZjxjKYhZiHklGs8wg1XyXUSKdk5d8f2s2AYjzO2-qcyDeaExan3Pra4cuU_Whoju6BKGf666OGX7-GKwJrfpZjwyfM~ExtInfoWNHSPSTb+3AG0FnUkYLPMw=-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2
广州法制,http://124.223.92.77/代理文件/AAAAA地方列表/广州1.php?id=fazhi
广州法制,http://124.223.92.77/代理文件/AAAAA地方列表/广州.php?id=3
广州法制,rtsp://183.59.153.37:554/PLTV/88888905/224/3221230168/453206912.smil?0&accountinfo=%7E%7EV2.0%7EUSiyCu_w9WF99m5iQxHYRA%7EzJeEdQQK6GK7r2Q5jZjxjKYhZiHklGs8wg1XyXUSKdk5d8f2s2AYjzO2-qcyDeaExan3Pra4cuU_Whoju6BKGf666OGX7-GKwJrfpZjwyfM~ExtInfoWNHSPSTb+3AG0FnUkYLPMw=-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2
广州竞赛,http://124.223.92.77/代理文件/AAAAA地方列表/广州1.php?id=jingsai
广州竞赛,http://124.223.92.77/代理文件/AAAAA地方列表/广州.php?id=4
广州竞赛,rtsp://183.59.153.37:554/PLTV/88888905/224/3221230122/453206917.smil?0&accountinfo=%7E%7EV2.0%7EYewCUd3e3HXUSDKCfQk-Jw%7EzJeEdQQK6GK7r2Q5jZjxjKYhZiHklGs8wg1XyXUSKdk5d8f2s2AYjzO2-qcyDeaExan3Pra4cuU_Whoju6BKGf666OGX7-GKwJrfpZjwyfM~ExtInfoWNHSPSTb+3AG0FnUkYLPMw=-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2
深圳电视,http://124.223.92.77/代理文件/AAAAA地方列表/深圳.php?id=3
深圳电视,http://124.223.92.77/代理文件/深圳.壹深圳.php?id=szdsj
深圳公共,http://124.223.92.77/代理文件/AAAAA地方列表/深圳.php?id=4
深圳公共,http://124.223.92.77/代理文件/深圳.壹深圳.php?id=szgg
深圳财经,http://124.223.92.77/代理文件/AAAAA地方列表/深圳.php?id=5
深圳财经,http://124.223.92.77/代理文件/深圳.壹深圳.php?id=szcjsh
深圳少儿,http://124.223.92.77/代理文件/AAAAA地方列表/深圳.php?id=7
深圳少儿,http://124.223.92.77/代理文件/深圳.壹深圳.php?id=szse
深圳移动,http://124.223.92.77/代理文件/AAAAA地方列表/深圳.php?id=8
深圳移动,http://124.223.92.77/代理文件/深圳.壹深圳.php?id=szyd
深圳购物,http://124.223.92.77/代理文件/AAAAA地方列表/深圳.php?id=9
深圳购物,http://124.223.92.77/代理文件/深圳.壹深圳.php?id=yhgw
深圳体育,http://124.223.92.77/代理文件/深圳.壹深圳.php?id=sztyjk
蛇口电视,http://218.17.99.211:82/hls/d4encs75.m3u8
蛇口电视,http://218.17.99.211:5080/hls/ttsw6ccn.m3u8
梅州一套,http://124.223.92.77/代理文件/谷豆豆再盜死全家哦哦哦/gudouhui.php?id=meizhou1HD_4500
梅州一套,http://124.223.92.77/daili.php/iTouchTV/2401
梅州二套,http://124.223.92.77/代理文件/谷豆豆再盜死全家哦哦哦/gudouhui.php?id=meizhou2HD_4500
鹤山综合,http://124.223.92.77/代理文件/谷豆豆再盜死全家哦哦哦/gudouhui.php?id=3709_7500
鹤山综合,http://124.223.92.77/daili.php/iTouchTV/2441
中山综合,http://124.223.92.77/代理文件/谷豆豆再盜死全家哦哦哦/gudouhui.php?id=3665_4500
中山公共,http://124.223.92.77/代理文件/谷豆豆再盜死全家哦哦哦/gudouhui.php?id=3663_4500
中山教育,http://124.223.92.77/代理文件/谷豆豆再盜死全家哦哦哦/gudouhui.php?id=3664_4500
湛江综合,rtsp://183.58.12.204/PLTV/88888905/224/3221229999/10000100000000060000000010232871_0.smil?rrsip=125.88.104.45,rrsip=125.88.70.140&icpid=SSPID&accounttype=1&limitflux=-1&limitdur=-1&accountinfo=szGcXYGZgiJkbhNx+h1LNPazW53nsc/EsXJciFfu6Or2svRJpzCBK2th3UvbTJccCwXJs5FPJJ5NENPhFoWgdlWNKoati1QaJNVmleFqsu+vo4ixuR4g4JfbFMEerfwHPbONPdpwydZevSMMcNB7xw==:20191208155122,0204778456,182.145.48.216,20191208155122,02000006000000052019072699000001,32C52DB73E1AC6FE4C6FEB60379D9589,-1,0,1,,,2,,,,2,
湛江综合,http://dslive.grtn.cn/zjzh/sd/live.m3u8
湛江综合,http://124.223.92.77/daili.php/iTouchTV/1225
湛江公共,rtsp://183.58.12.204/PLTV/88888905/224/3221229893/10000100000000060000000010232870_0.smil?rrsip=125.88.104.45,rrsip=125.88.70.140&icpid=SSPID&accounttype=1&limitflux=-1&limitdur=-1&accountinfo=szGcXYGZgiJkbhNx+h1LNPazW53nsc/EsXJciFfu6Or2svRJpzCBK2th3UvbTJccCwXJs5FPJJ5NENPhFoWgdlWNKoati1QaJNVmleFqsu+vo4ixuR4g4JfbFMEerfwHDnrI8joJosZJuT8LXMfuVQ==:20191208155122,0204778456,182.145.48.216,20191208155122,02000006000000052019072699000002,32C52DB73E1AC6FE4C6FEB60379D9589,-1,0,1,,,2,,,,2,
东莞一套,http://124.223.92.77/daili.php/iTouchTV/2395
东莞二套,http://124.223.92.77/daili.php/iTouchTV/1235
阳江-1,http://124.223.92.77/daili.php/iTouchTV/2505
阳江-2,http://124.223.92.77/daili.php/iTouchTV/2506
阳西公共,http://124.223.92.77/daili.php/iTouchTV/2477
阳西综合,http://124.223.92.77/daili.php/iTouchTV/2476
化州公共,http://124.223.92.77/daili.php/iTouchTV/2468
化州综合,http://124.223.92.77/daili.php/iTouchTV/2440
开平综合,http://124.223.92.77/daili.php/iTouchTV/2405
开平生活,http://124.223.92.77/daili.php/iTouchTV/2406
汕尾综合,http://dslive.grtn.cn/swzh/sd/live.m3u8
汕尾综合,http://124.223.92.77/daili.php/iTouchTV/1261
茂名综合,http://dslive.grtn.cn/mmzh/sd/live.m3u8
茂名综合,http://124.223.92.77/daili.php/iTouchTV/1247
珠海综合,http://dslive.grtn.cn/zhzh/sd/live.m3u8
珠海综合,http://124.223.92.77/daili.php/iTouchTV/2397
惠州一套,http://dslive.grtn.cn/hzzh/sd/live.m3u8
惠州一套,http://124.223.92.77/daili.php/iTouchTV/2396
肇庆综合,http://dslive.grtn.cn/zqzh/sd/live.m3u8
肇庆综合,http://124.223.92.77/daili.php/iTouchTV/1232
河源综合,http://dslive.grtn.cn/hyzh/sd/live.m3u8
清远综合,http://dslive.grtn.cn/qyzh/sd/live.m3u8
清远综合,http://124.223.92.77/daili.php/iTouchTV/2400
江门综合,http://dslive.grtn.cn/jmzh/sd/live.m3u8
江门综合,http://124.223.92.77/代理文件/AAAAA地方列表/江门.php?id=20
江门综合,http://124.223.92.77/daili.php/iTouchTV/1248
江门教育,http://124.223.92.77/代理文件/AAAAA地方列表/江门.php?id=21
江门公共,http://124.223.92.77/代理文件/AAAAA地方列表/江门.php?id=15
韶关综合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8
韶关综合,http://dslive.grtn.cn/sgxwzhHD/sd/live.m3u8
韶关综合,http://124.223.92.77/daili.php/iTouchTV/2386
韶关公共,https://www.sgmsw.cn/videos/tv/201805/1308/9P424TC5M000AFO13CXK6GN6BOA889D2/hls/live.m3u8
清新综合,http://hls.wiseqx.com/live/qxzh.m3u8
清新综合,http://124.223.92.77/daili.php/iTouchTV/2448
清新公共,http://hls.wiseqx.com/live/qxgg.m3u8
晋江电视,http://stream.jinjiang.tv/1/sd/live.m3u8?_upt=7738cbdd1569250965
新罗综合,http://stream.lyxltv.com/xltv/sd/live.m3u8
平远综合,https://p2.weizan.cn/1033266991/615876688276112015/live.m3u8
丰顺影视,http://p2.weizan.cn/1033266991/748750643185685521/live.m3u8
丰顺综合,http://p2.weizan.cn/1033266991/776920781637802678/live.m3u8
潮安综合,http://chaoan.chaoantv.com:8278/zongyi_1028/playlist.m3u8
佛山综合,http://121.12.115.12/xmplay.fstv.com.cn/live/xingmu20211111163434G0Bw.m3u8 移动联通网络的使用119.167.231.18
佛山公共,http://121.12.115.12/xmplay.fstv.com.cn/live/xingmu20211111163347Hd5U.m3u8
佛山影视,http://121.12.115.12/xmplay.fstv.com.cn/live/xingmu20211111163523oBdp.m3u8
佛山顺德,http://121.12.115.12/xmplay.fstv.com.cn/live/xingmu20211111163633BJEU.m3u8
佛山南海,http://121.12.115.12/xmplay.fstv.com.cn/live/xingmu202111111635455Do3.m3u8
佛山高明,http://121.12.115.12/xmplay.fstv.com.cn/live/xingmu202111111637516YDa.m3u8
佛山三水,http://121.12.115.12/xmplay.fstv.com.cn/live/xingmu20211111163722fIkX.m3u8
云浮综合,http://124.223.92.77/daili.php/iTouchTV/2389
佛冈综合,http://124.223.92.77/daili.php/iTouchTV/2460
英德综合,http://124.223.92.77/daili.php/iTouchTV/2447
阳春综合,http://124.223.92.77/daili.php/iTouchTV/2458
广宁综合,http://124.223.92.77/daili.php/iTouchTV/2414
惠东综合,http://124.223.92.77/daili.php/iTouchTV/2404
连州综合,http://124.223.92.77/daili.php/iTouchTV/2455
乳源综合,http://124.223.92.77/daili.php/iTouchTV/2469
怀集综合,http://124.223.92.77/daili.php/iTouchTV/2462
怀集综合,http://124.223.92.77/代理文件/谷豆豆再盜死全家哦哦哦/gudouhui.php?id=2805_2000
雷州综合,http://124.223.92.77/daili.php/iTouchTV/2482
东源频道,http://124.223.92.77/daili.php/iTouchTV/2497
新会综合,http://124.223.92.77/daili.php/iTouchTV/2490
乐昌综合,http://124.223.92.77/daili.php/iTouchTV/2503
紫金台,http://124.223.92.77/daili.php/iTouchTV/2452
廉江台,http://124.223.92.77/daili.php/iTouchTV/2445
普宁台,http://124.223.92.77/daili.php/iTouchTV/2450
徐闻台,http://124.223.92.77/daili.php/iTouchTV/2474
信宜台,http://124.223.92.77/daili.php/iTouchTV/2471
台山台,http://124.223.92.77/daili.php/iTouchTV/2479
和平台,http://124.223.92.77/daili.php/iTouchTV/2492
连平台,http://124.223.92.77/daili.php/iTouchTV/2520
遂溪台,http://124.223.92.77/daili.php/iTouchTV/2488
海丰县电视台,http://124.223.92.77/daili.php/iTouchTV/2413
陆河县电视台,http://124.223.92.77/daili.php/iTouchTV/2465
更多资源，公众号：派森的盒子
https://www.pyhezi.com
